spam,to_multiple,cc,attach,dollar,winner,inherit,password,format,re_subj,exclaim_subj
0,1,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,1
0,1,0,0,0,yes,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,2,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,21,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,3,1,0,no,0,0,0,1,0
0,1,1,0,0,no,0,0,1,0,0
0,0,0,1,9,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,3,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,2,1,0,0
0,1,0,0,0,no,0,0,1,0,1
0,0,0,0,6,no,0,0,1,0,0
0,0,2,1,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,2,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,1,0,no,0,0,0,0,0
0,0,0,0,20,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,1,0,0,no,0,0,0,1,0
0,1,1,0,0,no,0,0,1,1,0
0,1,0,0,2,no,0,0,1,0,0
0,0,6,0,2,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,1,4,0,0,no,0,0,0,1,0
0,0,5,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,2,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,0,0,0,0,0
0,0,0,0,4,no,0,0,0,0,0
0,0,0,0,5,no,0,1,1,0,1
0,0,0,0,5,no,0,1,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,8,no,0,0,1,1,0
0,0,4,0,2,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,7,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,0,0,0,22,no,0,0,1,0,1
0,1,0,20,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,1,0
0,1,0,1,0,no,0,0,0,0,0
0,0,7,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,0,0,1
0,0,6,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,8,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,1,0,0,no,0,8,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,1,0
0,1,0,1,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,1
0,1,0,0,0,no,0,0,0,0,0
0,1,35,0,0,no,0,0,0,0,0
0,0,0,0,2,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,8,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,2,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,12,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,0,0,1,0,0
0,0,0,1,0,no,0,0,0,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,10,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,8,no,1,0,1,0,0
0,0,0,0,4,no,0,0,1,0,0
0,0,0,0,23,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,35,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,1
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,18,no,0,0,1,0,1
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,8,1,1,0
0,0,1,0,2,no,0,0,0,0,0
0,0,2,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,4,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,4,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,0,1,0
0,1,1,0,0,no,0,0,1,1,0
0,0,2,0,0,no,0,0,1,1,0
0,1,0,5,0,no,0,0,0,0,0
0,0,0,0,14,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,13,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,17,no,0,0,1,0,1
0,1,0,0,2,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,3,1,0,no,0,0,1,0,1
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,1,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,12,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,1
0,0,0,0,0,no,0,1,0,0,0
0,0,0,0,0,no,0,4,0,0,1
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,8,no,1,0,1,0,0
0,0,0,0,9,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,yes,1,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,1,35,0,0,yes,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,16,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,3,no,0,0,0,0,1
0,0,0,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,8,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,1,0
0,1,15,1,0,no,0,0,0,0,0
0,0,2,0,0,no,0,0,0,1,0
0,0,0,2,0,no,0,0,1,0,0
0,0,0,0,24,no,0,0,1,0,1
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,1,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,1,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,1,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,1,no,0,0,0,1,0
0,0,2,0,2,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,14,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,2,0,2,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,1,0,0
0,0,2,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,5,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,16,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,0,1,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,4,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,1,0,4,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,1,0,4,no,0,0,1,1,0
0,0,0,0,0,no,0,2,1,0,0
0,0,0,0,8,no,0,0,1,0,1
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,2,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,1,0
0,1,1,0,0,no,0,0,0,0,1
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,32,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,1
0,1,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,1,0,2,no,0,0,1,1,0
0,0,1,0,2,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,21,no,0,0,1,0,0
0,1,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,2,1,0,0
0,0,2,4,0,no,0,0,0,1,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,2,no,0,0,0,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,2,no,0,0,0,0,0
0,0,0,0,2,no,0,0,0,0,0
0,0,0,0,2,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,1,0,no,0,0,0,1,0
0,0,1,0,0,no,0,0,0,1,0
0,1,1,1,0,no,0,0,0,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,4,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,yes,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,1,no,1,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,1,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,1,yes,0,0,0,1,0
1,0,0,0,2,no,0,0,0,0,1
1,0,0,0,0,yes,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,1
1,0,0,0,2,no,0,0,1,0,1
1,0,0,0,1,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,0,0,0
1,0,4,2,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
1,0,0,0,1,no,0,0,1,0,0
1,0,0,0,0,yes,0,0,0,0,1
1,0,0,0,0,yes,0,0,0,1,1
1,0,0,1,0,no,0,0,0,0,0
1,0,0,0,0,no,0,0,1,0,0
0,0,0,0,2,no,0,0,0,0,1
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,2,0,no,0,0,0,0,0
0,0,0,0,0,yes,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,1,0,no,0,0,0,0,0
0,0,4,2,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,2,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,4,2,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
1,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,4,2,0,no,0,0,0,0,0
0,0,0,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,2,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,6,no,0,0,1,0,1
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,0,0,0
0,1,0,1,2,no,0,0,0,0,0
0,0,2,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,28,1,0,0
0,0,0,0,1,no,0,18,1,0,0
0,0,0,0,1,no,0,8,1,0,0
0,0,3,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,12,no,1,0,1,0,0
0,0,3,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,1,0,no,0,0,1,1,0
0,0,2,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,1,0,0,no,0,0,1,1,1
0,0,1,0,2,no,0,0,1,1,0
0,0,1,0,2,no,0,0,1,1,0
0,0,1,0,2,no,0,0,1,1,0
0,0,0,0,6,no,0,0,1,0,1
0,0,0,0,4,no,0,0,0,0,0
0,0,1,0,2,no,0,0,1,1,0
0,0,1,0,2,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,0,1,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,21,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,1,35,0,0,no,0,0,0,0,0
0,0,1,0,0,no,0,0,1,1,1
0,0,2,2,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,64,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,1,0,no,0,0,0,0,0
0,0,0,0,4,no,0,0,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,1,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,1,0,no,0,0,1,0,0
0,0,1,1,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,11,no,0,0,1,0,1
0,0,0,0,12,no,0,0,1,0,1
0,0,0,0,1,no,0,0,0,0,0
0,0,0,0,4,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,1,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,14,no,1,0,1,0,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,14,no,0,0,1,0,0
0,0,0,0,0,no,0,0,1,1,1
0,0,0,0,4,no,0,0,0,0,0
0,0,0,0,5,no,0,1,1,0,1
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,4,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,4,no,1,0,1,0,0
0,0,0,0,4,no,0,0,1,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,1,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,4,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,0,0
0,0,0,0,0,no,0,0,0,1,0
0,0,0,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,1,0,0,0,no,0,0,1,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,0,1,0
0,0,1,0,0,no,0,0,1,1,0
0,1,0,1,0,no,1,0,1,0,0
0,1,0,0,0,no,0,0,1,0,1
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,0,0,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,1,0,0,no,0,0,1,1,0
0,0,0,0,0,no,0,0,1,0,0
0,0,0,0,10,no,0,0,1,0,1
0,0,0,0,0,no,0,0,1,1,0
0,1,0,0,0,no,0,0,1,0,0
